customer_id,balance,balance_frequency,purchases,oneoff_purchases,installment_purchases,cash_advance,purchases_frequency,oneoff_purchases_frequency,purchases_installment_frequency,cash_advance_frequency,cash_advance_trx,purchases_trx,credit_limit,payments,minimum_payment,prc_full_payment,tenure
C14963,743.52,1.00,962.78,278.48,684.30,360.15,1.00,0.25,1.00,0.08,1,30,1000,402.9,794.8,0.00,12
C14964,1161.90,1.00,10903.22,7841.79,3061.43,0.00,1.00,1.00,1.00,0.00,0,136,12000,10799.0,235.9,1.00,12
C14965,10.45,0.33,405.93,405.93,0.00,0.00,0.11,0.11,0.00,0.00,0,1,6500,831.7,165.6,0.00,9
C14966,256.03,1.00,627.42,0.00,627.42,0.00,0.83,0.00,0.83,0.00,0,16,2500,288.2,174.8,0.08,12
C14967,1109.17,0.91,190.00,190.00,0.00,1496.44,0.08,0.08,0.00,0.17,5,1,1500,795.2,331.3,0.00,12
C14968,15.31,1.00,71.52,0.00,71.52,0.00,1.00,0.00,0.83,0.00,0,6,1500,55.2,69.3,0.25,6
C14969,1056.95,1.00,0.00,0.00,0.00,744.22,0.00,0.00,0.00,0.33,11,0,2500,498.6,250.6,0.00,12
C14970,4797.57,1.00,0.00,0.00,0.00,4824.43,0.00,0.00,0.00,0.33,10,0,5000,5965.1,2108.6,0.08,12
C14971,42.36,0.57,0.00,0.00,0.00,260.72,0.00,0.00,0.00,0.29,2,0,1200,440.9,39.6,0.00,7
C14972,608.42,0.64,0.00,0.00,0.00,2338.87,0.00,0.00,0.00,0.17,2,0,4000,600.3,369.7,0.00,12
C14973,7.95,0.64,92.20,0.00,92.20,0.00,0.58,0.00,0.58,0.00,0,7,3000,152.6,125.7,0.17,12
C14974,927.98,1.00,1321.52,1321.52,0.00,0.00,0.25,0.25,0.00,0.00,0,15,4500,527.9,264.0,0.00,12
C14975,821.93,1.00,987.26,872.64,114.62,0.00,0.92,0.83,0.42,0.00,0,29,6500,1605.1,212.1,0.00,12
C14976,46.77,0.55,2166.56,0.00,2166.56,0.00,0.67,0.00,0.58,0.00,0,16,3000,1969.3,100.5,0.40,12
C14977,42.76,0.55,350.94,284.29,66.65,0.00,0.25,0.25,0.25,0.00,0,9,5000,1191.8,195.0,0.40,12
C14978,95.73,1.00,632.30,200.00,432.30,0.00,0.92,0.08,0.92,0.00,0,12,2000,606.6,173.2,0.50,12
C14979,889.77,1.00,2997.02,1823.02,1174.00,0.00,0.92,0.42,0.92,0.00,0,22,7000,2199.5,244.3,0.00,12
C14980,1456.40,0.91,0.00,0.00,0.00,4116.97,0.00,0.00,0.00,0.73,34,0,2500,2793.5,545.9,0.00,11
C14981,72.37,0.36,456.70,456.70,0.00,0.00,0.25,0.25,0.00,0.00,0,4,1200,312.3,163.3,0.00,12
C14982,405.05,1.00,515.14,69.00,446.14,0.00,0.58,0.08,0.42,0.00,0,11,4500,281.5,280.5,0.00,12
C14983,855.81,1.00,1960.18,306.18,1654.00,271.84,1.00,0.08,0.92,0.08,1,42,3000,2043.8,324.9,0.10,12
C14984,1074.26,1.00,11.35,0.00,11.35,0.00,0.08,0.00,0.08,0.00,0,1,1200,421.3,206.6,0.00,12
C14985,3024.64,1.00,0.00,0.00,0.00,2381.72,0.00,0.00,0.00,0.08,2,0,8000,578.5,1031.6,0.00,12
C14986,597.41,0.91,344.75,289.30,55.45,1347.90,0.25,0.25,0.17,0.42,9,7,2500,2026.6,172.8,0.00,12
C14987,43.20,1.00,308.22,0.00,308.22,0.00,0.92,0.00,0.92,0.00,0,11,2000,331.1,162.3,0.50,12
C14988,79.52,0.82,335.38,270.00,65.38,0.00,0.25,0.08,0.08,0.00,0,3,3000,413.9,122.1,0.11,12
C14989,35.17,0.64,272.34,0.00,272.34,0.00,0.42,0.00,0.42,0.00,0,8,1500,386.3,104.5,0.27,12
C14990,5177.77,1.00,1562.74,979.99,582.75,1443.20,0.67,0.17,0.50,0.17,4,9,9000,3770.4,1262.0,0.00,12
C14991,80.30,0.73,1090.00,0.00,1090.00,0.00,0.50,0.00,0.42,0.00,0,6,4500,1015.9,166.1,0.67,12
C14992,1202.20,1.00,435.04,435.04,0.00,0.00,0.92,0.92,0.00,0.00,0,11,1200,687.0,848.0,0.00,12
C14993,31.16,0.55,300.00,0.00,300.00,0.00,0.50,0.00,0.50,0.00,0,6,11500,619.2,162.2,1.00,12
C14994,176.16,0.91,1814.64,1614.64,200.00,0.00,0.58,0.58,0.08,0.00,0,25,4000,1848.0,81.7,0.33,12
C14995,703.41,1.00,637.84,0.00,637.84,0.00,0.64,0.00,0.55,0.00,0,7,4500,888.3,210.5,0.00,11
C14996,445.92,1.00,1580.56,701.61,878.95,2703.41,1.00,0.67,1.00,0.50,14,61,2500,3992.9,185.4,1.00,12
C14997,3083.78,1.00,0.00,0.00,0.00,737.65,0.00,0.00,0.00,0.17,2,0,5500,1033.6,746.4,0.00,12
C14998,31.11,1.00,110.00,110.00,0.00,0.00,0.08,0.08,0.00,0.00,0,1,8000,228.2,73.1,0.00,12
C15000,503.73,1.00,1730.30,1401.15,329.15,0.00,0.92,0.58,0.33,0.00,0,21,2500,2293.4,179.6,0.08,12
C15001,176.84,1.00,108.39,0.00,108.39,0.00,0.42,0.00,0.42,0.00,0,6,1500,56.6,174.3,0.00,12
C15002,94.54,1.00,1399.55,1399.55,0.00,0.00,0.92,0.92,0.00,0.00,0,12,7500,471.7,209.6,0.30,12
C15003,661.94,1.00,755.14,482.90,272.24,0.00,0.92,0.75,0.75,0.00,0,29,6500,2284.5,247.3,0.33,12
C15004,8.80,0.45,1591.48,218.80,1372.68,0.00,0.83,0.25,0.67,0.00,0,23,2000,1496.0,72.0,0.20,12
C15005,3106.42,0.64,0.00,0.00,0.00,2139.75,0.00,0.00,0.00,0.33,6,0,10000,11508.4,1296.7,0.14,12
C15006,827.39,0.73,693.89,0.00,693.89,0.00,0.42,0.00,0.42,0.00,0,13,1500,1954.6,700.5,0.09,12
C15007,0.00,0.00,94.50,0.00,94.50,0.00,0.17,0.00,0.17,0.00,0,2,1500,0.0,,0.00,12
C15008,4361.96,1.00,0.00,0.00,0.00,288.45,0.00,0.00,0.00,0.17,2,0,4500,1041.2,1583.3,0.00,12
C15009,73.10,1.00,78.09,0.00,78.09,0.00,0.25,0.00,0.17,0.00,0,3,4000,93.7,257.0,0.00,12
C15010,7.05,0.55,321.07,321.07,0.00,0.00,0.92,0.92,0.00,0.00,0,11,3000,285.8,52.5,0.00,12
C15011,353.90,1.00,2073.54,2073.54,0.00,175.83,0.75,0.75,0.00,0.25,4,35,700,1633.9,156.4,0.33,12
C15012,5911.51,0.90,0.00,0.00,0.00,7098.89,0.00,0.00,0.00,0.30,13,0,8000,1156.3,1880.7,0.00,10
C15013,8.52,0.36,130.32,0.00,130.32,0.00,0.17,0.00,0.08,0.00,0,2,1500,64.3,100.3,0.00,12
C15014,3096.83,1.00,4492.85,1076.95,3415.90,0.00,1.00,1.00,1.00,0.00,0,40,10000,3853.7,708.7,0.00,12
C15015,2468.51,1.00,0.00,0.00,0.00,648.81,0.00,0.00,0.00,0.25,4,0,2500,601.7,1085.8,0.00,12
C15016,1341.00,1.00,1355.77,1220.45,135.32,929.96,0.92,0.67,0.50,0.08,1,24,4000,553.2,351.4,0.00,12
C15017,169.34,0.82,1553.80,1553.80,0.00,0.00,0.50,0.50,0.00,0.00,0,8,16500,1921.0,125.9,0.80,12
C15018,18.11,0.64,206.69,0.00,206.69,0.00,0.42,0.00,0.42,0.00,0,5,2000,259.0,95.5,0.30,12
C15019,287.49,0.22,1709.00,1709.00,0.00,0.00,0.11,0.11,0.00,0.00,0,1,2283,5120.6,259.6,0.00,9
C15020,38.01,1.00,469.62,0.00,469.62,0.00,0.83,0.00,0.83,0.00,0,12,4000,744.9,69.0,0.40,12
C15021,8.57,0.27,149.55,149.55,0.00,0.00,0.08,0.08,0.00,0.00,0,1,5000,447.4,97.2,0.00,12
C15022,7.21,0.55,152.02,0.00,152.02,0.00,0.58,0.00,0.50,0.00,0,7,1000,219.4,99.1,0.50,12
C15023,15.67,1.00,147.48,0.00,147.48,0.00,1.00,0.00,1.00,0.00,0,12,3000,137.1,124.5,0.42,12
C15025,955.16,1.00,440.57,45.65,394.92,0.00,0.67,0.08,0.67,0.00,0,13,1000,684.1,591.4,0.00,12
C15026,827.26,1.00,281.97,0.00,281.97,0.00,0.42,0.00,0.42,0.00,0,5,1000,298.8,232.3,0.00,12
C15027,2472.02,1.00,2317.89,1716.02,601.87,0.00,1.00,0.58,0.75,0.00,0,55,5500,647.1,769.8,0.00,12
C15028,22.32,0.36,448.00,190.00,258.00,0.00,0.33,0.08,0.25,0.00,0,5,3000,1262.3,132.9,1.00,12
C15029,1764.08,1.00,329.47,0.00,329.47,58.54,1.00,0.00,1.00,0.17,2,22,1800,789.3,798.4,0.00,12
C15030,23.65,0.45,250.00,0.00,250.00,0.00,0.42,0.00,0.33,0.00,0,5,1200,475.3,173.9,1.00,12
C15031,1886.81,1.00,146.73,146.73,0.00,3249.38,0.17,0.17,0.00,0.42,10,2,3000,2817.3,523.1,0.08,12
C15032,232.14,0.82,552.66,76.00,476.66,76.63,1.00,0.17,1.00,0.08,2,20,500,1124.0,332.6,0.09,12
C15033,17.09,0.45,1160.00,0.00,1160.00,0.00,1.00,0.00,1.00,0.00,0,29,7000,1587.6,78.2,0.40,12
C15034,4746.95,0.91,0.00,0.00,0.00,939.39,0.00,0.00,0.00,0.45,10,0,11000,1257.7,1029.7,0.00,11
C15035,30.97,0.67,319.67,319.67,0.00,0.00,0.67,0.67,0.00,0.00,0,5,7500,103.2,55.8,0.00,6
C15036,201.46,1.00,2148.34,638.34,1510.00,0.00,1.00,1.00,0.17,0.00,0,32,5000,1951.5,147.2,1.00,12
C15037,322.41,1.00,1506.92,813.02,693.90,0.00,1.00,1.00,0.58,0.00,0,33,2500,1567.3,167.1,0.00,12
C15038,1129.19,1.00,0.00,0.00,0.00,1385.13,0.00,0.00,0.00,0.25,3,0,1500,1275.1,293.2,0.00,12
C15039,99.64,1.00,677.68,655.68,22.00,0.00,1.00,1.00,0.08,0.00,0,14,3000,809.7,148.5,0.27,12
C15040,651.39,1.00,2529.64,1014.32,1515.32,0.00,1.00,0.92,1.00,0.00,0,83,7500,2334.3,200.4,0.00,12
C15041,1409.26,0.90,4569.65,1748.94,2820.71,3883.52,0.70,0.60,0.60,0.40,5,24,30000,5772.8,472.1,0.00,10
C15042,194.93,0.91,2061.48,1613.06,448.42,0.00,0.83,0.50,0.50,0.00,0,23,8500,1937.9,144.7,0.64,12
C15043,6758.99,1.00,198.96,26.60,172.36,7019.08,0.50,0.08,0.42,0.08,13,7,11000,2337.9,3171.2,0.00,12
C15044,2332.50,1.00,0.00,0.00,0.00,1848.69,0.00,0.00,0.00,0.08,1,0,9700,803.5,548.3,0.00,12
C15045,1860.47,1.00,0.00,0.00,0.00,303.82,0.00,0.00,0.00,0.17,2,0,4000,560.9,436.6,0.00,12
C15046,920.53,0.86,462.33,462.33,0.00,1065.75,0.57,0.57,0.00,0.29,3,11,1200,514.8,318.9,0.00,7
C15047,3347.70,1.00,5967.42,5016.08,951.34,0.00,1.00,1.00,1.00,0.00,0,73,11500,3012.5,811.1,0.00,12
C15048,947.71,1.00,483.40,483.40,0.00,1288.83,0.08,0.08,0.00,0.17,2,1,2000,394.9,280.0,0.00,12
C15049,574.03,1.00,1606.51,0.00,1606.51,0.00,1.00,0.00,1.00,0.00,0,98,1000,1844.6,449.5,0.08,12
C15050,3067.27,1.00,0.00,0.00,0.00,591.25,0.00,0.00,0.00,0.08,1,0,3500,692.1,877.7,0.00,12
C15051,768.88,0.73,408.59,408.59,0.00,0.00,0.25,0.25,0.00,0.00,0,7,2500,2096.0,250.9,0.13,12
C15052,1190.88,0.86,0.00,0.00,0.00,1817.84,0.00,0.00,0.00,0.29,2,0,2000,290.7,251.4,0.00,7
C15054,1710.12,1.00,1697.15,122.90,1574.25,0.00,0.92,0.17,0.92,0.00,0,37,7500,1161.1,390.4,0.00,12
C15055,229.88,0.27,0.00,0.00,0.00,928.31,0.00,0.00,0.00,0.09,1,0,3000,101.8,203.3,0.00,11
C15056,4766.36,1.00,2894.04,2583.82,310.22,1386.85,1.00,1.00,0.42,0.17,2,34,20000,1302.8,1245.9,0.00,12
C15057,3007.66,1.00,534.26,365.51,168.75,0.00,0.83,0.58,0.75,0.00,0,21,16000,3007.9,807.0,0.00,12
C15058,1871.60,1.00,3220.25,208.49,3011.76,2367.01,0.83,0.17,0.75,0.42,15,28,5500,448.6,559.4,0.00,12
C15059,1455.75,1.00,266.00,266.00,0.00,168.51,0.22,0.22,0.00,0.22,2,4,1500,285.0,302.7,0.00,9
C15060,1986.56,1.00,0.00,0.00,0.00,872.86,0.00,0.00,0.00,0.17,4,0,6500,653.2,587.1,0.00,12
C15061,36.17,1.00,315.00,0.00,315.00,0.00,1.00,0.00,1.00,0.00,0,12,1000,294.2,166.6,0.00,12
C15062,129.84,0.91,1433.99,743.99,690.00,0.00,0.91,0.45,0.64,0.00,0,19,4000,1363.1,141.6,0.88,11
C15063,206.98,1.00,0.00,0.00,0.00,500.67,0.00,0.00,0.00,0.09,2,0,3000,936.9,163.9,0.09,11
C15064,1192.59,1.00,1324.82,1000.12,324.70,914.68,0.67,0.50,0.42,0.33,4,17,6000,610.5,361.3,0.00,12
C15065,50.56,0.91,84.00,84.00,0.00,259.11,0.08,0.08,0.00,0.08,2,2,2000,474.1,222.2,0.30,12
C15067,62.10,0.64,377.62,0.00,377.62,0.00,0.50,0.00,0.50,0.00,0,6,2500,548.9,99.2,0.18,12
C15068,56.95,0.45,328.10,328.10,0.00,0.00,0.17,0.17,0.00,0.00,0,4,6500,437.8,117.9,0.00,12
C15069,8.42,0.27,60.00,60.00,0.00,0.00,0.08,0.08,0.00,0.00,0,1,6000,250.2,122.1,0.00,12
C15070,15.81,0.36,246.29,246.29,0.00,0.00,0.18,0.18,0.00,0.00,0,4,500,149.9,23.3,0.00,11
C15071,44.61,0.36,281.70,281.70,0.00,0.00,0.08,0.08,0.00,0.00,0,2,7500,401.5,75.1,0.00,12
C15073,2342.72,0.91,0.00,0.00,0.00,4697.17,0.00,0.00,0.00,0.33,7,0,8000,6050.0,517.1,0.09,12
C15074,3164.71,1.00,839.65,815.65,24.00,96.76,0.50,0.42,0.08,0.08,1,7,4000,740.3,1010.5,0.00,12
C15075,2068.87,1.00,0.00,0.00,0.00,1285.83,0.00,0.00,0.00,0.17,2,0,2500,607.2,496.4,0.00,12
C15076,0.00,0.00,265.76,0.00,265.76,0.00,0.92,0.00,0.92,0.00,0,11,1500,288.1,14.1,0.00,12
C15077,14.89,0.82,59.80,59.80,0.00,0.00,0.17,0.17,0.00,0.00,0,2,500,98.2,120.0,0.00,12
C15078,1367.30,1.00,231.41,0.00,231.41,0.00,1.00,0.00,1.00,0.00,0,16,2500,107.2,257.6,0.00,6
C15079,299.83,1.00,480.00,130.00,350.00,416.57,1.00,0.14,0.86,0.43,3,8,1000,114.0,100.6,0.00,7
C15080,0.00,0.00,0.00,0.00,0.00,253.89,0.00,0.00,0.00,0.11,1,0,500,2437.9,,0.00,9
C15081,1176.09,1.00,0.00,0.00,0.00,1106.36,0.00,0.00,0.00,0.17,4,0,1200,27.8,7751.3,0.00,12
C15082,1164.13,1.00,0.00,0.00,0.00,3087.00,0.00,0.00,0.00,0.25,5,0,3500,244.9,748.7,0.00,12
C15083,25.50,0.73,62.53,62.53,0.00,0.00,0.08,0.08,0.00,0.00,0,1,1700,1637.5,110.9,0.09,12
C15084,3646.31,1.00,594.88,133.90,460.98,3281.89,0.42,0.17,0.33,0.50,15,9,9000,732.8,1135.6,0.00,12
C15085,164.58,0.45,1489.28,918.48,570.80,0.00,0.33,0.25,0.25,0.00,0,8,3500,1858.1,176.4,0.00,12
C15086,2980.63,1.00,1352.52,1352.52,0.00,0.00,0.08,0.08,0.00,0.00,0,1,10000,782.9,760.4,0.00,12
C15087,3350.19,1.00,0.00,0.00,0.00,2887.01,0.00,0.00,0.00,0.50,10,0,4500,1161.8,902.1,0.00,12
C15088,1101.85,1.00,0.00,0.00,0.00,38.93,0.00,0.00,0.00,0.08,1,0,2100,292.3,282.3,0.00,12
C15089,468.29,1.00,4164.14,3215.54,948.60,0.00,1.00,1.00,1.00,0.00,0,53,4000,3958.9,203.1,1.00,12
C15090,63.93,1.00,183.60,0.00,183.60,0.00,1.00,0.00,1.00,0.00,0,12,1500,141.1,172.0,0.00,12
C15091,906.61,0.89,0.00,0.00,0.00,2222.77,0.00,0.00,0.00,0.67,11,0,3000,1450.0,229.9,0.14,9
C15092,798.69,1.00,0.00,0.00,0.00,1865.81,0.00,0.00,0.00,0.67,11,0,3000,180.9,301.8,0.00,12
C15093,3.75,0.18,159.60,0.00,159.60,879.37,0.17,0.00,0.08,0.08,2,2,4500,967.0,14.8,0.00,12
C15094,1281.84,1.00,0.00,0.00,0.00,371.67,0.00,0.00,0.00,0.33,4,0,1500,576.2,407.8,0.00,12
C15095,863.13,1.00,37.30,37.30,0.00,0.00,0.17,0.17,0.00,0.00,0,2,1000,164.3,176.4,0.00,12
C15096,50.30,0.64,0.00,0.00,0.00,575.80,0.00,0.00,0.00,0.17,2,0,500,511.3,186.0,0.00,12
C15097,33.82,0.91,232.45,0.00,232.45,0.00,0.83,0.00,0.83,0.00,0,10,1800,243.4,142.0,0.36,12
C15098,559.92,1.00,4760.11,2907.18,1852.93,19.93,1.00,1.00,1.00,0.08,1,85,4000,3632.7,239.7,0.18,12
C15099,2671.98,1.00,1469.66,1427.43,42.23,2150.27,0.67,0.58,0.17,0.25,19,43,3000,4047.0,1682.7,0.00,12
C15100,814.78,1.00,832.70,832.70,0.00,757.38,0.67,0.67,0.00,0.33,7,19,4000,265.2,226.6,0.00,12
C15101,1184.43,0.82,99.80,99.80,0.00,3445.52,0.08,0.08,0.00,0.58,48,2,3000,3497.9,512.9,0.11,12
C15102,3.20,0.09,45.87,0.00,45.87,0.00,0.08,0.00,0.08,0.00,0,1,3000,89.7,14.4,0.00,12
C15103,33.27,0.91,341.45,0.00,341.45,0.00,0.83,0.00,0.83,0.00,0,17,5000,361.5,156.2,0.90,12
C15104,261.46,1.00,2893.57,1690.63,1202.94,0.00,1.00,1.00,1.00,0.00,0,71,10000,2567.6,183.0,1.00,12
C15105,2659.41,1.00,177.62,177.62,0.00,1831.12,0.17,0.17,0.00,0.58,19,4,4000,577.1,624.9,0.00,12
C15106,8.08,0.55,125.00,0.00,125.00,0.00,0.55,0.00,0.45,0.00,0,6,1500,155.9,97.9,0.71,11
C15107,115.94,0.27,0.00,0.00,0.00,1529.40,0.00,0.00,0.00,0.08,4,0,1800,109.4,229.0,0.00,12
C15108,69.38,0.55,588.02,71.30,516.72,0.00,0.33,0.08,0.33,0.00,0,5,7000,1596.7,241.4,0.40,12
C15109,61.59,0.82,250.00,39.00,211.00,0.00,0.67,0.08,0.67,0.00,0,12,1000,282.6,149.8,0.11,12
C15110,2.08,0.18,26.49,26.49,0.00,0.00,0.08,0.08,0.00,0.00,0,1,7500,78.6,42.1,0.00,12
C15111,3092.19,1.00,60.82,0.00,60.82,2361.47,0.25,0.00,0.17,0.50,17,3,3500,856.2,889.5,0.00,12
C15112,564.33,1.00,0.00,0.00,0.00,37.00,0.00,0.00,0.00,0.08,1,0,600,239.8,336.6,0.00,12
C15113,10.68,0.18,300.00,0.00,300.00,0.00,0.25,0.00,0.25,0.00,0,3,4000,368.8,,0.00,12
C15114,2067.15,1.00,792.68,441.90,350.78,446.49,0.58,0.25,0.50,0.33,7,21,3500,697.3,611.8,0.00,12
C15115,966.73,1.00,1093.00,1093.00,0.00,247.20,0.33,0.33,0.00,0.17,2,7,7500,1226.5,218.2,0.00,12
C15116,4099.76,1.00,0.00,0.00,0.00,4933.67,0.00,0.00,0.00,0.75,14,0,12000,3005.0,929.7,0.00,12
C15117,1507.00,1.00,209.10,209.10,0.00,0.00,0.25,0.25,0.00,0.00,0,4,1800,443.6,417.6,0.00,12
C15118,2220.86,1.00,2884.42,1327.83,1556.59,0.00,0.75,0.58,0.67,0.00,0,46,4500,1355.5,555.6,0.00,12
C15121,92.33,1.00,371.16,0.00,371.16,0.00,1.00,0.00,1.00,0.00,0,12,2000,205.8,170.4,0.17,12
C15122,3583.52,1.00,5683.71,219.98,5463.73,0.00,1.00,0.17,1.00,0.00,0,110,3000,4752.4,8296.9,0.00,12
C15123,3343.30,1.00,790.80,0.00,790.80,5001.96,1.00,0.00,1.00,0.33,4,17,5000,1325.6,848.3,0.00,12
C15124,2133.90,1.00,303.03,9.03,294.00,0.00,1.00,0.08,1.00,0.00,0,13,3000,1512.8,615.2,0.00,12
C15125,217.99,1.00,2435.21,1681.89,753.32,0.00,1.00,1.00,0.67,0.00,0,30,7500,2024.0,193.3,1.00,12
C15126,50.80,0.25,0.00,0.00,0.00,892.94,0.00,0.00,0.00,0.13,2,0,1500,1272.3,28.0,0.33,8
C15127,319.04,0.82,1262.28,1262.28,0.00,0.00,0.25,0.25,0.00,0.00,0,6,10500,1350.5,218.8,0.13,12
C15128,100.21,0.91,0.00,0.00,0.00,182.14,0.00,0.00,0.00,0.09,1,0,3000,175.9,145.2,0.00,11
C15129,7.17,0.27,88.04,88.04,0.00,0.00,0.08,0.08,0.00,0.00,0,1,1500,553.4,85.7,0.00,12
C15130,1747.88,1.00,0.00,0.00,0.00,2774.39,0.00,0.00,0.00,0.25,7,0,3000,495.4,379.9,0.00,12
C15131,519.44,1.00,525.00,0.00,525.00,0.00,1.00,0.00,1.00,0.00,0,12,1000,1500.5,806.3,0.08,12
C15132,4320.27,1.00,117.23,117.23,0.00,2746.43,0.08,0.08,0.00,0.33,6,1,8000,1200.3,1017.3,0.00,12
C15133,2811.49,1.00,692.52,692.52,0.00,637.08,1.00,1.00,0.00,0.25,5,13,3000,1848.5,2532.7,0.00,12
C15134,125.79,1.00,630.00,0.00,630.00,0.00,1.00,0.00,0.92,0.00,0,12,1000,373.9,166.3,0.20,12
C15135,3798.32,1.00,0.00,0.00,0.00,182.51,0.00,0.00,0.00,0.17,2,0,4000,916.4,1193.7,0.00,12
C15136,4274.49,1.00,0.00,0.00,0.00,12527.49,0.00,0.00,0.00,0.58,17,0,10500,9836.8,1115.1,0.08,12
C15137,900.56,1.00,1865.55,1865.55,0.00,583.32,0.58,0.58,0.00,0.25,7,20,3000,677.0,232.3,0.09,12
C15138,858.86,1.00,1013.61,631.13,382.48,0.00,0.50,0.25,0.42,0.00,0,13,2500,739.8,257.7,0.00,12
C15139,6537.85,0.91,2598.51,2422.55,175.96,0.00,0.27,0.09,0.27,0.00,0,26,16000,2209.4,1385.6,0.00,11
C15140,1793.97,1.00,1004.90,1004.90,0.00,0.00,0.58,0.58,0.00,0.00,0,10,2500,2697.1,466.2,0.00,12
C15141,3215.90,1.00,745.48,0.00,745.48,0.00,1.00,0.00,1.00,0.00,0,35,2500,0.0,,0.00,12
C15142,1893.70,1.00,4124.81,3035.90,1088.91,0.00,1.00,0.75,1.00,0.00,0,72,6500,3235.2,415.5,0.00,12
C15143,7.51,0.18,95.00,95.00,0.00,0.00,0.17,0.17,0.00,0.00,0,2,4000,547.9,84.0,0.00,12
C15144,1180.18,1.00,233.35,233.35,0.00,0.00,0.33,0.33,0.00,0.00,0,6,14000,599.4,336.7,0.00,12
C15145,3232.10,1.00,495.00,495.00,0.00,4815.41,0.17,0.17,0.00,0.58,14,2,5500,5434.9,1006.9,0.08,12
C15146,6963.44,1.00,2951.93,2951.93,0.00,0.00,0.33,0.33,0.00,0.00,0,10,8000,1069.1,11142.9,0.00,12
C15147,368.33,1.00,1029.29,1029.29,0.00,0.00,0.42,0.42,0.00,0.00,0,6,6500,1393.6,170.9,0.00,12
C15148,0.00,0.00,66.75,0.00,66.75,0.00,0.25,0.00,0.25,0.00,0,3,4000,0.0,,0.00,12
C15149,4.42,0.91,95.59,22.03,73.56,0.00,1.00,0.08,1.00,0.00,0,16,4500,186.5,50.3,0.55,12
C15150,41.05,0.73,413.31,133.31,280.00,0.00,0.58,0.08,0.42,0.00,0,8,6000,475.9,106.5,0.63,12
C15151,3611.32,1.00,2400.71,1479.24,921.47,1815.31,1.00,1.00,1.00,0.17,2,32,11500,3911.8,795.3,0.00,12
C15152,3214.58,1.00,0.00,0.00,0.00,2322.57,0.00,0.00,0.00,0.17,3,0,4000,2232.7,748.5,0.00,12
C15153,339.18,1.00,139.50,139.50,0.00,0.00,0.25,0.25,0.00,0.00,0,3,1200,877.5,167.3,0.09,12
C15154,477.17,1.00,1342.51,1072.51,270.00,0.00,0.58,0.58,0.08,0.00,0,20,8500,1089.2,211.3,0.00,12
C15155,3711.96,1.00,1241.40,626.40,615.00,0.00,0.67,0.25,0.67,0.00,0,22,11000,848.6,855.3,0.00,12
C15156,390.01,1.00,0.00,0.00,0.00,463.29,0.00,0.00,0.00,0.08,1,0,2500,250.6,205.2,0.00,12
C15157,2251.90,1.00,1331.00,1321.10,9.90,0.00,1.00,1.00,0.08,0.00,0,24,12500,4571.9,502.6,0.00,12
C15158,2461.02,0.64,0.00,0.00,0.00,308.50,0.00,0.00,0.00,0.17,2,0,6500,8328.7,982.6,0.14,12
C15159,9309.64,1.00,9007.67,8775.37,232.30,0.00,1.00,1.00,0.25,0.00,0,87,15000,5528.2,2618.8,0.00,12
C15160,4355.98,1.00,0.00,0.00,0.00,305.99,0.00,0.00,0.00,0.17,2,0,7500,1188.6,1142.6,0.00,12
C15161,63.00,1.00,779.70,290.00,489.70,0.00,1.00,0.17,0.83,0.00,0,14,9000,775.6,155.5,0.50,12
C15162,22.88,0.83,171.00,0.00,171.00,0.00,0.83,0.00,0.50,0.00,0,7,1500,152.5,85.7,1.00,6
C15163,4719.82,1.00,2143.73,1292.78,850.95,146.55,0.50,0.42,0.33,0.08,1,28,12500,1031.2,1032.2,0.00,12
C15164,1241.57,1.00,3637.75,3396.25,241.50,6419.42,0.83,0.58,0.50,0.33,8,26,7000,8754.8,407.9,0.42,12
C15165,49.20,0.27,699.00,699.00,0.00,0.00,0.08,0.08,0.00,0.00,0,1,1800,69.9,166.6,0.00,12
C15166,662.69,1.00,0.00,0.00,0.00,967.59,0.00,0.00,0.00,0.17,4,0,1200,107.9,291.7,0.00,12
C15167,4587.06,1.00,333.28,0.00,333.28,77.96,0.58,0.00,0.58,0.08,1,8,5000,1234.8,1674.0,0.00,12
C15168,169.64,1.00,1970.49,1009.85,960.64,0.00,1.00,1.00,0.67,0.00,0,40,12000,1643.8,195.5,0.42,12
C15169,2823.21,1.00,2814.23,2814.23,0.00,0.00,1.00,1.00,0.00,0.00,0,40,7500,1150.7,662.6,0.00,12
C15170,2.88,0.18,250.00,250.00,0.00,0.00,0.08,0.08,0.00,0.00,0,1,2000,1401.2,159.1,0.00,12
C15171,47.19,1.00,132.00,0.00,132.00,0.00,0.17,0.00,0.17,0.00,0,2,2500,267.1,170.4,0.00,12
C15172,597.63,1.00,1430.00,1200.00,230.00,2091.07,0.25,0.08,0.17,0.42,8,4,1500,4032.1,262.9,0.08,12
C15173,2872.80,1.00,27.16,0.00,27.16,2692.78,0.08,0.00,0.08,0.42,15,1,5000,507.2,1102.0,0.00,12
C15174,3350.12,1.00,39.80,39.80,0.00,3907.71,0.08,0.08,0.00,0.08,2,1,8000,1809.7,907.7,0.00,12
C15175,13.22,0.86,108.84,0.00,108.84,0.00,0.86,0.00,0.71,0.00,0,9,1500,70.0,85.4,0.00,7
C15177,1083.12,1.00,0.00,0.00,0.00,2426.83,0.00,0.00,0.00,0.42,9,0,1200,1481.8,240.8,0.10,12
C15178,777.62,0.91,0.00,0.00,0.00,1894.38,0.00,0.00,0.00,0.08,2,0,9000,2245.4,217.6,0.00,12
